nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
         160   -1.3258053919E-02   -6.2105324632E-04   1.2368108972E-01   -4.7116757583E-03   -2.2135243465E-02   1.3533770520E-01   1.3721684787E-01   1.1944230519E+04
         161   -1.3225489888E-02   1.8010378636E-03   1.1658338798E-01   -4.6677067901E-03   -2.2089178176E-02   1.3574106109E-01   1.3760579546E-01   1.2010347539E+04
         162   -1.3216563669E-02   -1.7501048902E-03   1.1024537474E-01   -4.5701665530E-03   -2.2364975215E-02   1.3686467796E-01   1.3875524715E-01   1.2006398728E+04
         163   -1.3206388441E-02   -2.0873101821E-04   1.2326543822E-01   -4.7001362733E-03   -2.2093056860E-02   1.3530290841E-01   1.3717533111E-01   1.1955488822E+04
         164   -1.3146688896E-02   -6.2156472732E-03   1.1557667486E-01   -4.5556232714E-03   -2.2506302449E-02   1.3688584916E-01   1.3879849802E-01   1.1935391190E+04
         165   -1.3132405446E-02   -6.1262017360E-03   1.1940770571E-01   -4.5865801231E-03   -2.2432828497E-02   1.3645847887E-01   1.3836612652E-01   1.1918812906E+04
         166   -1.3116692391E-02   -4.9014413856E-03   1.2237478339E-01   -4.6210898725E-03   -2.2309700026E-02   1.3597015853E-01   1.3786573613E-01   1.1918910555E+04
         167   -1.3112259312E-02   -6.2930839090E-04   1.2348242723E-01   -4.6747605558E-03   -2.2062319476E-02   1.3528897726E-01   1.3715577529E-01   1.1958812959E+04
         168   -1.3040326510E-02   6.6547372280E-04   1.2182890857E-01   -4.6569449661E-03   -2.1979454057E-02   1.3525683722E-01   1.3711015846E-01   1.1987768623E+04
         169   -1.3033586704E-02   1.0490798330E-03   1.1272057850E-01   -4.5793358909E-03   -2.2079247272E-02   1.3614259919E-01   1.3799735792E-01   1.2041546701E+04
         170   -1.3026875448E-02   -6.0202526330E-03   1.1974702717E-01   -4.5666090097E-03   -2.2371016910E-02   1.3636440997E-01   1.3826267979E-01   1.1927827279E+04
         171   -1.2985370219E-02   1.1086439573E-03   1.2077020062E-01   -4.6391479586E-03   -2.1940872469E-02   1.3528082573E-01   1.3712704105E-01   1.2003264458E+04
         172   -1.2963069401E-02   -1.1636438773E-03   1.2356910807E-01   -4.6339904964E-03   -2.2010970335E-02   1.3527840202E-01   1.3713570919E-01   1.1966659344E+04
         173   -1.2962649175E-02   -3.7129631036E-03   1.2329760745E-01   -4.6053062357E-03   -2.2153510644E-02   1.3564578033E-01   1.3752005163E-01   1.1941055483E+04
         174   -1.2950952770E-02   -3.1111431399E-03   1.2356496309E-01   -4.6109682020E-03   -2.2110355683E-02   1.3553168476E-01   1.3740075120E-01   1.1947198236E+04
         175   -1.2946374069E-02   -1.3708094411E-03   1.2362067941E-01   -4.6282718547E-03   -2.2012578120E-02   1.3529243674E-01   1.3714961879E-01   1.1965759135E+04
         176   -1.2939286996E-02   1.4069103789E-03   1.1362679686E-01   -4.5687282983E-03   -2.1996673939E-02   1.3595459604E-01   1.3779832774E-01   1.2049495992E+04
         177   -1.2865672420E-02   1.5474768827E-03   1.1409338974E-01   -4.5567103243E-03   -2.1942701292E-02   1.3585110161E-01   1.3768720913E-01   1.2055476673E+04
         178   -1.2854075294E-02   -6.6689856927E-04   1.1016048563E-01   -4.4971834918E-03   -2.2119176136E-02   1.3655817202E-01   1.3841104348E-01   1.2053141041E+04
         179   -1.2828130713E-02   -5.9404481236E-03   1.1975581628E-01   -4.5221216009E-03   -2.2269852735E-02   1.3627091075E-01   1.3815265846E-01   1.1946565677E+04
         180   -1.2809573279E-02   -2.7325630537E-03   1.2346892411E-01   -4.5805121379E-03   -2.2018106692E-02   1.3542691115E-01   1.3728155876E-01   1.1964673928E+04
         181   -1.2809378846E-02   -6.2579268669E-03   1.1811014814E-01   -4.5009296435E-03   -2.2306360779E-02   1.3648446642E-01   1.3836849957E-01   1.1952837363E+04
         182   -1.2682815675E-02   4.2764069838E-04   1.2171277252E-01   -4.5667948307E-03   -2.1799979416E-02   1.3512432043E-01   1.3694771517E-01   1.2019386733E+04
         183   -1.2662496728E-02   -3.2310243622E-03   1.2310962842E-01   -4.5377277787E-03   -2.1975275393E-02   1.3546666411E-01   1.3731249320E-01   1.1974549769E+04
         184   -1.2650332044E-02   -5.3495667404E-03   1.1199544278E-01   -4.4215654887E-03   -2.2271565776E-02   1.3694485196E-01   1.3881449983E-01   1.2008321573E+04
         185   -1.2640864652E-02   -4.3754141894E-03   1.2231834451E-01   -4.5150975666E-03   -2.2042802381E-02   1.3569974928E-01   1.3755251069E-01   1.1968000780E+04
         186   -1.2624027182E-02   6.6994832031E-04   1.1136396632E-01   -4.4668918794E-03   -2.1900062086E-02   1.3613688173E-01   1.3795947379E-01   1.2083390050E+04
         187   -1.2617738222E-02   -4.3318287377E-03   1.1045430645E-01   -4.4104245899E-03   -2.2216056392E-02   1.3694722906E-01   1.3880759545E-01   1.2031118281E+04
         188   -1.2568121637E-02   -6.3317075648E-03   1.1607013793E-01   -4.4281983698E-03   -2.2225179456E-02   1.3661793612E-01   1.3848475733E-01   1.1983820372E+04
         189   -1.2560669529E-02   1.5395847647E-03   1.1866288690E-01   -4.5223315787E-03   -2.1712122231E-02   1.3522878331E-01   1.3703536613E-01   1.2059240831E+04
         190   -1.2544024240E-02   1.3934683507E-04   1.2191817320E-01   -4.5319626818E-03   -2.1736744242E-02   1.3507444796E-01   1.3688729389E-01   1.2028106351E+04
         191   -1.2534282358E-02   1.2270421087E-03   1.1978358092E-01   -4.5222925563E-03   -2.1699565190E-02   1.3514250860E-01   1.3694823800E-01   1.2052240444E+04
         192   -1.2498352942E-02   -2.8968516431E-03   1.2298365258E-01   -4.5008302292E-03   -2.1871229835E-02   1.3536031094E-01   1.3718972974E-01   1.1993773996E+04
         193   -1.2475609024E-02   -4.1823857943E-03   1.2226199189E-01   -4.4775226995E-03   -2.1946456300E-02   1.3560750852E-01   1.3744486720E-01   1.1985354519E+04
         194   -1.2472924106E-02   -5.7138679519E-03   1.1258847339E-01   -4.3829621024E-03   -2.2195318328E-02   1.3686360075E-01   1.3872089866E-01   1.2017108674E+04
         195   -1.2415481688E-02   6.0084715350E-04   1.2103534434E-01   -4.4977381676E-03   -2.1651105327E-02   1.3504028817E-01   1.3683888132E-01   1.2049751231E+04
         196   -1.2308074613E-02   -2.0666705495E-03   1.2281764008E-01   -4.4614677640E-03   -2.1721647900E-02   1.3517539957E-01   1.3698220079E-01   1.2021054512E+04
         197   -1.2279919955E-02   -1.9089002085E-04   1.0973124593E-01   -4.3636014110E-03   -2.1786561907E-02   1.3626820738E-01   1.3806780812E-01   1.2114454332E+04
         198   -1.2225307737E-02   -6.0683659657E-03   1.1840172860E-01   -4.3704433407E-03   -2.1993876760E-02   1.3619156018E-01   1.3802526020E-01   1.2005926172E+04
         199   -1.2219889115E-02   -4.4286197396E-03   1.2167663108E-01   -4.4098857090E-03   -2.1834771788E-02   1.3559614609E-01   1.3741367903E-01   1.2008603142E+04
         200   -1.2216421973E-02   -3.5456156641E-03   1.0922865323E-01   -4.3149200220E-03   -2.1974507025E-02   1.3679300247E-01   1.3861393515E-01   1.2083430600E+04
         201   -1.2208978739E-02   -6.1979451008E-03   1.1769764968E-01   -4.3598143787E-03   -2.2005199675E-02   1.3628045540E-01   1.3811444283E-01   1.2009412425E+04
         202   -1.2208726667E-02   -2.6547006418E-03   1.0884088421E-01   -4.3176283632E-03   -2.1918342422E-02   1.3669642700E-01   1.3850981483E-01   1.2096789936E+04
         203   -1.2207068148E-02   -6.3361416174E-03   1.1616654945E-01   -4.3457765303E-03   -2.2038500042E-02   1.3646595715E-01   1.3830234532E-01   1.2015652223E+04
         204   -1.2177572797E-02   -4.1282423026E-03   1.2188804497E-01   -4.4041271158E-03   -2.1789903785E-02   1.3551189632E-01   1.3732323287E-01   1.2014714566E+04
         205   -1.2063627845E-02   -5.9878894724E-03   1.1285852899E-01   -4.2884089380E-03   -2.1994010962E-02   1.3671447016E-01   1.3853870694E-01   1.2049318406E+04
         206   -1.2005401655E-02   1.2696289284E-03   1.1185683778E-01   -4.3282275938E-03   -2.1505712580E-02   1.3570090417E-01   1.3746259353E-01   1.2145095356E+04
         207   -1.1972687128E-02   -5.7337201172E-03   1.1917931837E-01   -4.3198191930E-03   -2.1823601494E-02   1.3595664687E-01   1.3776480047E-01   1.2028440148E+04
         208   -1.1880698448E-02   -1.9332047070E-03   1.0830712686E-01   -4.2418700653E-03   -2.1694281339E-02   1.3650048983E-01   1.3827877287E-01   1.2138133925E+04
         209   -1.1878130248E-02   1.5969255353E-03   1.1736722547E-01   -4.3445352459E-03   -2.1330556067E-02   1.3501693149E-01   1.3676051842E-01   1.2130289954E+04
         210   -1.1816109415E-02   -3.1542099657E-03   1.2193350602E-01   -4.3252498121E-03   -2.1525363876E-02   1.3520806268E-01   1.3697908340E-01   1.2057961836E+04
         211   -1.1799556604E-02   1.6178011274E-03   1.1297287826E-01   -4.2897979501E-03   -2.1344276187E-02   1.3543296006E-01   1.3717167041E-01   1.2161862860E+04
         212   -1.1776596070E-02   1.1469007080E-03   1.1890222434E-01   -4.3276580524E-03   -2.1275344031E-02   1.3487325424E-01   1.3660952967E-01   1.2126147699E+04
         213   -1.1746785037E-02   1.6668447686E-03   1.1674263585E-01   -4.3073794052E-03   -2.1255187507E-02   1.3500713826E-01   1.3673793875E-01   1.2146522590E+04
         214   -1.1605717134E-02   1.7287992557E-03   1.1352240584E-01   -4.2468928072E-03   -2.1209774805E-02   1.3526450712E-01   1.3698312864E-01   1.2177784452E+04
         215   -1.1603292290E-02   -6.0537336406E-03   1.1758825867E-01   -4.2155522352E-03   -2.1662367719E-02   1.3603330443E-01   1.3781178821E-01   1.2065576683E+04
         216   -1.1526078197E-02   -5.6621432677E-03   1.1106965416E-01   -4.1485758383E-03   -2.1697015364E-02   1.3664865715E-01   1.3842263781E-01   1.2110404425E+04
         217   -1.1510341231E-02   -5.4981407292E-03   1.1065676746E-01   -4.1427549950E-03   -2.1682974213E-02   1.3666077051E-01   1.3843222164E-01   1.2115930132E+04
         218   -1.1458533286E-02   -6.3319720945E-03   1.1530348356E-01   -4.1600326328E-03   -2.1633743350E-02   1.3627097289E-01   1.3804022159E-01   1.2086669888E+04
         219   -1.1454064869E-02   -6.2514295744E-03   1.1333899890E-01   -4.1442174064E-03   -2.1657833817E-02   1.3647025561E-01   1.3824025091E-01   1.2098025278E+04
         220   -1.1444828382E-02   -1.8483283297E-03   1.2155508953E-01   -4.2404541091E-03   -2.1225076396E-02   1.3488805026E-01   1.3661358432E-01   1.2108034966E+04
         221   -1.1427520609E-02   -2.1432944458E-03   1.2155065507E-01   -4.2336846496E-03   -2.1233770542E-02   1.3492600098E-01   1.3665219661E-01   1.2106241055E+04
         222   -1.1417256224E-02   -2.6352836511E-03   1.2149421790E-01   -4.2267423766E-03   -2.1260658188E-02   1.3500314535E-01   1.3673233046E-01   1.2101831323E+04
         223   -1.1378053279E-02   -6.2227062937E-03   1.1637445892E-01   -4.1492578014E-03   -2.1560248346E-02   1.3610611409E-01   1.3786564090E-01   1.2089658160E+04
         224   -1.1376390709E-02   -1.9547236880E-03   1.0757843191E-01   -4.1130189874E-03   -2.1402787999E-02   1.3636265952E-01   1.3809334224E-01   1.2187191400E+04
         225   -1.1347563212E-02   -4.5559791646E-03   1.2029868429E-01   -4.1848137232E-03   -2.1364580070E-02   1.3540188687E-01   1.3714090898E-01   1.2092006417E+04
         226   -1.1321159131E-02   -3.2088604525E-03   1.0774788643E-01   -4.0908830592E-03   -2.1453163521E-02   1.3652548303E-01   1.3826127826E-01   1.2175934951E+04
         227   -1.1303747550E-02   -5.5871178220E-03   1.1055584992E-01   -4.0903432492E-03   -2.1565171696E-02   1.3660710194E-01   1.3835927088E-01   1.2133695537E+04
         228   -1.1290580977E-02   -5.1784901390E-03   1.0969634103E-01   -4.0834557933E-03   -2.1541991693E-02   1.3662768792E-01   1.3837578229E-01   1.2144313867E+04
         229   -1.1245448909E-02   1.3933421264E-03   1.1734185338E-01   -4.1825587852E-03   -2.0946637432E-02   1.3474200627E-01   1.3642457136E-01   1.2185463809E+04
         230   -1.1226361847E-02   1.7909791236E-03   1.1432166294E-01   -4.1572936311E-03   -2.0950505590E-02   1.3498702872E-01   1.3666639930E-01   1.2208289949E+04
         231   -1.1134903515E-02   1.1200998627E-03   1.1020246435E-01   -4.0963954396E-03   -2.0994134202E-02   1.3548101475E-01   1.3715917572E-01   1.2231242868E+04
         232   -1.1130017130E-02   -6.3348300979E-03   1.1481423383E-01   -4.0738971604E-03   -2.1439738118E-02   1.3620166932E-01   1.3793894931E-01   1.2118120454E+04
         233   -1.1076990513E-02   8.0268026952E-05   1.0830045583E-01   -4.0586412552E-03   -2.1055114267E-02   1.3582269553E-01   1.3750489092E-01   1.2234413164E+04
         234   -1.1046491180E-02   -6.3298297821E-03   1.1481931874E-01   -4.0525779155E-03   -2.1385760209E-02   1.3616926517E-01   1.3789794380E-01   1.2125501263E+04
         235   -1.1012566041E-02   -4.8725083675E-03   1.0880297216E-01   -4.0084268428E-03   -2.1355864873E-02   1.3656605425E-01   1.3828386610E-01   1.2177263374E+04
         236   -1.0947197590E-02   -5.8812077174E-03   1.1729238275E-01   -4.0490789059E-03   -2.1249619465E-02   1.3578671796E-01   1.3749899687E-01   1.2127007702E+04
         237   -1.0912096310E-02   -4.9914810830E-03   1.0883920241E-01   -3.9818247066E-03   -2.1296755734E-02   1.3654383692E-01   1.3825203845E-01   1.2184437898E+04
         238   -1.0833364166E-02   -3.7603188944E-03   1.2023534654E-01   -4.0573377208E-03   -2.0979443096E-02   1.3507105063E-01   1.3675082354E-01   1.2146931239E+04
         239   -1.0832624376E-02   -5.5402883348E-03   1.1802235035E-01   -4.0270331009E-03   -2.1137706020E-02   1.3560642614E-01   1.3730303136E-01   1.2137390660E+04
         240   -1.0816795848E-02   -6.3016031617E-03   1.1280365863E-01   -3.9774820695E-03   -2.1263831656E-02   1.3630063743E-01   1.3800664718E-01   1.2156281520E+04
         241   -1.0815037956E-02   -5.5960571248E-03   1.1786896849E-01   -4.0207876566E-03   -2.1132174818E-02   1.3562583652E-01   1.3732116763E-01   1.2139051113E+04
         242   -1.0785169766E-02   1.6308111225E-03   1.1553725536E-01   -4.0493929434E-03   -2.0642160763E-02   1.3467217446E-01   1.3630513915E-01   1.2238810529E+04
         243   -1.0740163673E-02   -8.0445149759E-05   1.1953907095E-01   -4.0547743199E-03   -2.0671424563E-02   1.3450574646E-01   1.3614530774E-01   1.2201389840E+04
         244   -1.0735732324E-02   -3.4906916848E-03   1.2024566011E-01   -4.0333361496E-03   -2.0893691031E-02   1.3498541292E-01   1.3665239049E-01   1.2158572852E+04
         245   -1.0700900148E-02   -6.3446408119E-03   1.1334621816E-01   -3.9504321046E-03   -2.1178545349E-02   1.3620631995E-01   1.3789959496E-01   1.2163120739E+04
         246   -1.0641094189E-02   -5.5398793346E-03   1.1774958609E-01   -3.9736281417E-03   -2.1010180480E-02   1.3556328101E-01   1.3723928215E-01   1.2155525371E+04
         247   -1.0620742548E-02   -6.1116269401E-03   1.1125820742E-01   -3.9146689924E-03   -2.1138034946E-02   1.3636544057E-01   1.3804953653E-01   1.2183646714E+04
         248   -1.0616046628E-02   7.9362610293E-04   1.1804422358E-01   -4.0163019374E-03   -2.0543535889E-02   1.3446411874E-01   1.3608367565E-01   1.2230306591E+04
         249   -1.0613963469E-02   -5.9731257598E-03   1.1649549145E-01   -3.9535631887E-03   -2.1041470458E-02   1.3576470778E-01   1.3744246076E-01   1.2159118838E+04
         250   -1.0521051342E-02   -1.1349375575E-03   1.0655119757E-01   -3.8886856401E-03   -2.0774341251E-02   1.3596573060E-01   1.3759860111E-01   1.2277697580E+04
         251   -1.0462897857E-02   -1.6307939260E-03   1.2009454887E-01   -3.9714846963E-03   -2.0571328737E-02   1.3457718890E-01   1.3619828203E-01   1.2204722897E+04
         252   -1.0427708932E-02   -5.7431512474E-03   1.0968627239E-01   -3.8524877068E-03   -2.0994647325E-02   1.3640177030E-01   1.3806179711E-01   1.2213027143E+04
         253   -1.0357304804E-02   1.4963880297E-03   1.1561708174E-01   -3.9314960143E-03   -2.0334865866E-02   1.3448126078E-01   1.3606679585E-01   1.2273880159E+04
         254   -1.0321290589E-02   -5.5180316854E-03   1.1734344318E-01   -3.8821150091E-03   -2.0782345969E-02   1.3548325202E-01   1.3712289487E-01   1.2185652512E+04
         255   -1.0305560656E-02   -1.6553221302E-03   1.0607298680E-01   -3.8213905602E-03   -2.0654938842E-02   1.3601567557E-01   1.3762809861E-01   1.2292390941E+04
         256   -1.0297603062E-02   1.5270896144E-03   1.1040981411E-01   -3.8756428632E-03   -2.0357127510E-02   1.3499597780E-01   1.3657725752E-01   1.2307625590E+04
         257   -1.0293459034E-02   4.4107323580E-04   1.1820321117E-01   -3.9250786856E-03   -2.0324848126E-02   1.3435536258E-01   1.3594068246E-01   1.2253257700E+04
         258   -1.0269198622E-02   -5.2453397280E-03   1.0833624479E-01   -3.8013943610E-03   -2.0857682953E-02   1.3640114884E-01   1.3803900515E-01   1.2239799466E+04
         259   -1.0268539500E-02   1.0821056979E-03   1.0887917295E-01   -3.8525657516E-03   -2.0387201781E-02   1.3522041945E-01   1.3680293160E-01   1.2313180815E+04
         260   -1.0254830818E-02   -6.2580248849E-03   1.1458065287E-01   -3.8368601596E-03   -2.0826913992E-02   1.3589360973E-01   1.3753383223E-01   1.2196649112E+04
         261   -1.0221190084E-02   -5.5684151958E-03   1.0893801123E-01   -3.7898065626E-03   -2.0835018704E-02   1.3637637833E-01   1.3801078655E-01   1.2236857217E+04
         262   -1.0150372606E-02   -3.3497405035E-04   1.0654825819E-01   -3.7906957161E-03   -2.0428127946E-02   1.3566254950E-01   1.3724432637E-01   1.2318889408E+04
         263   -1.0128800910E-02   -3.6473428177E-03   1.0626675882E-01   -3.7574606988E-03   -2.0658733321E-02   1.3628135134E-01   1.3788947928E-01   1.2282154930E+04
         264   -1.0101977792E-02   -1.0489448779E-03   1.0598911339E-01   -3.7671568393E-03   -2.0449023894E-02   1.3582873409E-01   1.3741105870E-01   1.2317389175E+04
         265   -1.0099484808E-02   9.7519122240E-05   1.1840356781E-01   -3.8683419556E-03   -2.0194209639E-02   1.3430303533E-01   1.3586786033E-01   1.2264793175E+04
         266   -1.0091292478E-02   1.6669016250E-03   1.1427012847E-01   -3.8466269120E-03   -2.0131048143E-02   1.3446709141E-01   1.3602005113E-01   1.2305725757E+04
